final_text,sentimentLabel
love app read books wanted cant afford atm free problem im getting days confusingfirst app doesnt work properly want open app loading seconds app suddenly closed didnt click anything happened nowhere reinstalled app cant log back account tried sok many times says network timeout clicked forgot password dont email yet,negative
register gagal,negative
suka banget apk ya buka ipusnas langsung layar menu ya tolong baik ya,positive
force closed ya internet lancar diupdate edit coba uninstall install log internet lancar,positive
kategorisasi kolom cari toko buku daring grmedia sulit cari buku muncul kunci tulis aplikasi resmi pustaka nasional biaya uang rakyat kategorisasi sesuai standar pustaka dewey dll ajar jurus ilmu pustaka,positive
ipusnas banget eror buku pinjam baca ngeclose atas eh buka aplikasi ngeclose mohon lekas atas ganggu banget terima kasih,neutral
senang ipusnas buku referensi temu update versi aplikasi buka close mohon baik lanjut tulis,negative
update versi aplikasi proses unduh buku jalan baca buku aplikasi force close versi jalan lancar kendala asus zenfone android,negative
update versi aplikasi ngebug baca mohon upgrade versi bug,neutral
baca buku pinjam aplikasi force close,negative
baca keclose download,positive
dark mode pls,negative
halo senang perpusnas genggam mengeksplor ragam buku layar hp baca tidk senang bookmark tanda hilang halaman sensitif kali sentuh ubah halaman tengah buku sebal atur blok kalimat hilang kali ketuk ketuk moga baik nyaman baca terima kasih,positive
terimakasih perintah sedia layan via aplikasi ipusnas bantu rakyat jelata,positive
manfaat baca buku bagus,positive
working blank space ,neutral
halo admin salam sejahtera aplikasi ya informasi ipusnas desktop install laptop kali close tolong follow kait ya,positive
installed app new phone app continues force close book read strawberry generation novels borrowed like setia mrx grayson tingka cant read really upset really hard borrow queue crazy book borrowed cant read,positive
aplikasi bagus depan bekerjasama cetak tulis negeri,negative
bantu orang sulit cari buku beli buku buku tunggu terkadang tambah buku pinjam,negative
eror,negative
aplikasi bagus lengkap koleksi buku buka aplikasi komputer close program,negative
history buku baca pas searching judul buku baca baca,positive
staupun buku pinjam ya,positive
aplikasi cuman gambar kartun orang hastag cerdas bangsa edit pakai loadingnya,neutral
masalah pas pinjem bad request proses muat apknya banget,positive
koleksi buku error,negative
susah ngembaliin buku status invalid aplikasi update whats wrong app,negative
aplikasi bagus banget pinjam judul buku baik chat guna inbox muncul tulis metacodeerror messagetidak valid coba pakai hp akun return buku muncul tulis failed invalid pilih close bookmark hilang balas komentar guna muncul tulis failed sent sekian tolong baik terimakasih,positive
tanda bookmark buku hilang paksa pakai highlighter tanda buku tanda highlighernya moga hapus min umpama salah highlight,negative
diskrinsut appnya kasihan tulis buku,positive
dadak return buku panjang pinjam,neutral
since updating lots errors,neutral
plissss ipusnas tolong notifikasi hp buka aplikasi nya sebel banget buka aplikasi notif jam buku wishlist sedia alhasil mnjem dipinjem orang tunggu,negative
tanda halaman muncul hilang aplikasi close ribet cari cari baca,negative
buku bagus sayang limit buku halaman,negative
hai ipusnas bantu aplikasi tolong lengkap bukubukunya ya novel dark series sosok gelap karya lexie xu nanggung banget dark series tinggal empat tolong banget ya terima kasih,positive
kecewa siang pinjam buku kerja register masuk akun alhasil logout sesuai prediksi log lupa password susah log kemarin tulis ulas perihal kendala log ipusnas email admin ipusnas perihal link ganti password valid coba link ganti password kali siang ok penasaran literasi indonesia fasilitas kayak,neutral
read dark mode screen would blinked everytime touched screen move pages quite annoying ruin reading concentration happening light mode sok clearly dark mode broken please fix,negative
fitur tanda laman nih,negative
force close baca pinjam scroll buku detect seleksi teks bingung solusi tekan back kesini bingung aplikasi baca susah tolong kasih tunjuk fitur,positive
buruk,negative
saran history pinjam buku baik opsi publik privat publik bukubuku akun pinjam,neutral
bantu banget solusi baca buku hemat mudah akses koleksi tambah tinggal baik bug,positive
suka terima kasih aplikasi tipikal orang suka baca buku habis uang kendala terkadang mendowload buku pinjam,positive
muas tampil ngebosenin antre seringkali halaman bookmark hilang sulit lanjut baca tolong baik aplikasi sarana bagus baca legal,negative
fitur bookmark fungsi tutup aplikasi aplikasi tutup bookmarknya hilang,negative
kembang aplikasi langsung buka halaman baca,positive
app desain sederhana kalo aplikasi buka tau notif buku lengkap author karya bagusbagus koleksi buku oh iya pasuk buku wishlist baca kalo ngantre buku otomatis masuk wishlist pisah wishlist daftar antre,negative
error sisa baikbaik,negative
lengkap,negative
terima kasih mudah rakyat baca era digital respec elemen libat aplikasi,positive
sayang banget aplikasi gampang akses error aplikasi buka buku pinjam muat makan log notifikasi pinjam buku aplikasi crash tolong baik ya halhal nyaman alam guna,positive
moga bug aplikasi baik benarbenar nyaman aplikasi freeze tibatiba close,negative
bug ebook buka ebook karya jostein gaarder,positive
theres one situation bookmarked pages day couldnt find bookmarks book reading even online mode kind frustrating since im really good remembering something sok order know last page ive read scroll pay attention every sentence pakai sure didnt miss pages meant read book mean breaking point hope problem solved soon,negative
open,negative
tolong dm notifikasi,positive
format baca nyaman sentuh layar scroll muncul highlighter versi desktop eror buka buku,neutral
force close knapa ya eror kah ipusnas nya,negative
kids mode klasifikasi baca sesuai umur,positive
aplikasi nya jadul banget buku pakai android cari buku bagus kayak psychology money kim jiyeong teman cari buku update update aplikasi nya,negative
buku baca buka update t t sumpah bagus versi,positive
cant login app help pls,negative
astaga buku antri minjam sistem antri ya friendly kalang sih lihat waiting list orang,positive
update fitur bookmark toread ya wadaw repot nandain buku baca,negative
buku ubah ukur huruf latar warna dll baca buku kendala baca hp buku rotate lock diapaapakan tulis kecilkecil ampun deh suka versi buka halaman halaman mesti bolakbalik fitur simpan halaman moga baik ya bantu banget baca buku online,positive
overall aplikasi bagus literasi baaaanyak banget pilih buku kadang buku baca buka forced closed antre baca masuk mode baca seragam kadang buku sesuai fontnya kadang zoomin zoomout halaman baca landscape mantap terima kasih judul buku maksud ksatria putri bintang jatuh dek lestari,positive
ngelag apknya,neutral
ipusnas ijak developer ijak versi kali kali versi ijak fitur donasi library mana tambah sedia buku peran user donasi masak pisah nasional kalah pustaka daerah vendor developer nya,negative
min diupdate bukubuku bumi series tere liye,neutral
tolong kasih fitur rotate gaenak banget nih baca buku potrait gel jari,positive
koleksi bagus bugnya,negative
suka banget nemu aplikasi pengin akses buku murah habis memori hp overall great cuman status baca ubah ya newbie status syarat deteksi syarat total baca minim penuh stuck guna newbie nemu buku tahu luarnegeri buku sekolah kembang moga tambah koleksi ya min sukses,positive
koleksi buku lengkap huhuu,negative
bagus koleksi buku pada guna app praktis pas slide halaman rawan salah pencet,negative
good app,positive
suka banget baca buku unduh baca app nutup,positive
tolong baik aplikasi rotasi nyaman baca posisi portrait,positive
hasil pinjam buku status buku kurang ya update fungsi normal terima kasih senang baca buku online update error lagiiiii,positive
cant download borrow stuck,neutral
gagal forgot password login alert error pemberitahuan paswordnya salah aman kendala internet heran ios aman,negative
update aplikasi bagus kurang tutup buku bookmarknya hilang bookmarknya diupgrade ya min hilang bookmarknya tutup buku,negative
tolong kak fitur rotasi nya kembali guna baca hp layar,positive
tolong benah bugnya akses buku baca terima kasih,positive
senang update bugs tanda laman fungsi lanjut baca ebook app tanda bookmark halaman hilang memang tempel stiker warna warni post kayak buku fisik,negative
bookmarkpenanda laman hilang aplikasi tutup bingung tanda baca mana ui ux bagus versi sederhana lancar,negative
koleksi krg lengkap susah antre buku best seller tolong tambah koleksi ebook rich dad poor dad robert kiyosaki,negative
update lancar nagus sownload buku pinjam jas baca edit lancar terimakasih,positive
kalo pustaka nasional milik perhati khusus tingkat minat literasi generasi bangsa pustaka nasional sedia aplikasi minim bug eror disfungsi sistem aplikasi,negative
tolong kembali fungsi landscapeportrait orang mata enak pakai baca tulis kecilkecil mode portrait thanks,positive
gercep,neutral
yl pinjam baca buku ya klik pinjam confirm yes pesan error bad request,negative
download buku pinjam sih email balas,positive
apresiasi developer pustakawan balik aplikasi ipusnas aplikasi mudah masyarakat baca tingkat literasi bagus kualitas aplikasi ipusnas tingkat login error kadang buku alami bad request pinjam diunduhsama pinjam stok buku harap fitur bookmark list buku baca user,negative
app error coba kali kali borrow books uninstall install ulang kali,negative
reinstall mendownloadunduh buku pinjam mohon bantu,positive
bukubukunya pinjam ya masuk akun,positive
overall bagus pinjam buku ribet ditambahin halaman buku baca bingung koleksi buku lengkap bukubuku bahasa sastra,negative
bug buku sedia pinjam terang bad request,neutral
bad request bad request kalo pinjam buku,negative
suka banget baca mudah tingkat minat baca diri sayang barubaru pinjam buku stok banyaaak statement bad request app maintenance sayang keburu stok habis,positive
telkomsel masuk sih aplikasi,negative
bagus bug pinjam buku sulit hasil cari buku golong buku mohon baik app nya,negative
kali pinjam buku pesan failed bad request maintenance nya ujung error tolong baik,negative
eror ya,neutral
tolong baik ipusnasnya masuk tanggal maret reload buku akses aplikasi lebih deh bagus akses apk terima kasih,negative
unable register error connection im pretty sure connected internet update review later,negative
terima kasih negara nyediain apps tolong buat sungguhsungguh banget ganggu masuk apps buka tetiba buku pinjam baca log mohon baik,negative
