final_text,sentimentLabel
please habis update super lot auto log ya tolong ipusnas baik aplikasi,neutral
bad system,negative
ipusnas sih upgrade ngelag akun terus enggak lihat riwayat enggak pinjam buku enggak baca,negative
cant login hours ongod update makes app sok slow,negative
lot banget pleaseee bikin layak app baca ya baca kapai tambah video jelek jelek hfffttttt,negative
update lot banget lihat deskripsi buku taun,neutral
kembang aplikasi susah akses,negative
aplikasi dongok muter anak magang,negative
app really bad sok many bugs ive logged automatically hardly get back account please fix issue soon possible,negative
sok ugly updated logged account sudden also couldnt log account update,negative
cant even log updating,negative
lag banget log mulu ih,negative
kalo asih bintang berkalikali spam kolom review enggak masalah,neutral
update baru gagal login akun google kadang loading menu utama gagal,neutral
woe app nya nge bug mulu nih min habis diupdate,negative
ngebug enggak buka,negative
tolong sistem masalah desain aplikasi mudah simpel mudah baca sortir buku saran update aplikasi icon desain oldfashioned ribet arsip buku baca tambah pustaka khusus antri buku,neutral
enggak enggak buka,negative
buku enggak lengkap nasional,negative
tidak notifikasi buku pinjam sistem antre,neutral
niceee,negative
loading lambat banget bosan tunggu nya aneh aplikasi baca permission akses music library foto contact,negative
much bugs phone suggested put app deep sleep order get phone running smoothly,negative
enggak buka,negative
overall good want use app crashed borrowed books disappear days,negative
aplikasi update enggak download buku ya,negative
aplikasi ampas mah buku buku jadul error aplikasi favorit huhuhu senang banget aplikasi kembang dana tidak korupsi manfaat banget buku buku baru moga kembang update buku buku baru huhuhuhu haru perintah peduli literasi terimakasih libat buat aplikasi mimpi,positive
bad apptake sok much time open,negative
jokowinya,negative
copy buku antri buku ofc antri buku tulis enggak lengkap error cari kadang pas buka aplikasi aplikasi tutup tanda buku hilang whats good read app gratis fix bug n banyak judul buku better,negative
tidak buruk banyak bukubukunya baca senang mendownload rekan,positive
look old sok many bugs,negative
aplikasi perintah jelek banget heran ui enggak tarik bug enggak notif buku available antri sistem ngantrinya enggak nama antri orang return war apa antri kalo plis sistem masalah app bantu banget pengin baca buku enggak budget sistem huft bikin elus dada,negative
bulan aplikasi force stop kali baca buku device kompatibel tidak milik koneksi internet enggak pakai aplikasi uninstall,neutral
enggak login ya daftar akun enggak padhal internet lancar semenjak bug enggak pakai coba uninstal instal ulang enggak dipkakai,neutral
enggak lengkap buku jelek tulis kosong koleksi enggak tambah,negative
aplikasi bagus bukan domisili jakarta lihat koleksi pustaka nasional pinjam buku mana app tuh seriiiiing banget ganggu minggu homepage keluar rekomendasi buku refresh enggak pergaruh halaman log pinjam orang lancar refresh update page rekomendasi buku refresh kali enggak pengaruh tolong performa tingkat,negative
error nya banget cepettt perbaikiiii pleasee nyaman unjung tolong juga baharu tampil nya kuno,negative
bagus banget fasilitas,positive
aplikasi ngestuck loading screen,negative
koleksi sih lengkap fiturnya muas bikin enggak eksplore buku sedia kadang beranda enggak refresh coba ulang kali saran filter buku populer buku baru dsb,positive
lol baca buku enggak literasi indonesia hahahahahah,negative
sok far sok good aplikasi bantu banget cari bahan baca sumber data penting ive question admin ipusnas aplikasi rancang tidak muncul notifikasi popup sedia buku antre notifikasi aplikasi tidak buka serobot seru aplikasi provided tibatiba status queue terima kasih moga umur literasi,positive
much bugs errors app thats really annoying,negative
excelent,neutral
keren,positive
ubah sandi lupa password enggak bisabisa aduh tolong baik bagus nih aplikasi pengin login akun enggak ganti sandi,neutral
tuju aplikasi bagus manfaat sayang eror,positive
aplikasi bagus banget sayang galat tampil oke minimal diupdate old turut moga depan masalah signifikan,positive
nice app,negative
baguuss manfaat,negative
review jelek enggak masalah,negative
juli pinjam buku enggak error diinstal ulang enggak login mohon masalah error cepat,neutral
tidak login internet tidak terang internet lancar,negative
suka aplikasi pinjam buku gratis tolong kembang kategori buku detail baca mudah cari buku pinjam cakngkupam kategori sedia luas bingung terimakasih,positive
bagus enggak lengkap buku nya batas pinjam stok nya dikit aplikasi lelet,negative
aplikasi bagus koleksi buku enak bahan referensi ngebacain cerita antar tidur anak enggak tau enggak masuk aplikasi ipusnasnya,positive
interaksi uinya baca ganggu scroll fullpage baca kali ubah tampil halaman lengkap sub judul bookmarks swipescroll dll,neutral
bagus aplikasi bantu orang orang hobby baca tidak dana beli buku catat tolong developer masalah sistem ipusnas didownload windows aplikasi forceclose,neutral
tolong tingkat pelihara aplikasi nya kak tidak terus server,neutral
dukung apresiasi langkah literasi indonesia aplikasi ipusnas edit maaf developer aplikasi ipusnas hilang thumbnail buku gagal pinjam terimakasih,neutral
sistem tingkatin iya kadang enggak buka aplikasi coba uninstall download susah login pakai akun,neutral
buku sedia kumpul buku populer koleksi kosong suka fitur antri pinjam queue buku tidak mati otomatis buku sedia notifikasi pemberjtahuan buku sedia ulang kali tumpuk tidak terima notifikasi buku sedia aplikasi harap baharu fitur antri buku tidak penuh kotak notif,neutral
aplikasi nya oke banget sih suka error,positive
overall suka aplikasi cuman tolong developer baca fc aneh banget woy tingkat kompabilitasbya device update malas bruh,negative
kendala baca unduh buku tampil ui ux tarik fiturnya kadang tidak klik cepat unduh lambat kadang sampul buku tidak sesuai judul jadul moga masalah ubah terima kasih,negative
bagus sih pinjem buku mudah ui uxnya jelek suka ngelaggg ya allah huft capek banget,negative
maaf ya guna banget bikin temanteman suka baca apk tidak merespon buka bug mohon baik ipusnas hi error ih tt juni going juli minat baca tinggitingginya maaf kasar atas,negative
benerin pls kelas pus nasional apknya kayak minat baca,neutral
used love app good varied books features unfortunately sok many bugs apps often forced close cant even open app orang download books wifi works well mobile data,positive
buku tidak internet tulis buku cari mohon update,neutral
pinjam buku harus verifikasi email sekian update todak terima verifikasi email request terusmenerus tolong masalah tidak pinjam,neutral
aplikasi tidak akses akun,neutral
cant borrow book im book whishlist,negative
diupdate masalah bug bugnya berkalikali login ulang enggak masuk password salah stuck enggak loadnya,negative
susah banget masuk log enggak registrasi enggak,negative
enggak buka,negative
managing application professional lot readers waiting reading quality books indonesian library,neutral
register enggak,negative
baca ebook aplikasi bingung asih phone photo video music audio permission urgensi enggak asih permission appsnya enggak dijalanin,negative
apps nya oke minjem buku batas pinjam nya cepat banget tuh enggak bookmark kalo tutup buku bete kayak tau mode bookmark nya coming soon mulu ih sebel,negative
tidak fitur wishlist manual wishlist aktif pinjam buku tidak sedia antri beda wishlist buku baca queue antri pinjam orang milik wishlist baca bukan baca tidak notifikasi buku queue sedia lewat antri ulang,negative
aplikasi jelek suka crash enggak login,negative
bagus akses buku buku apa gratis baca sat offline terkadang ketidaknyamanan lag ngebug dll tampil cantik kini sukses tim ipusnas moga kembang tidak henti,positive
sungguh kecewa tailahh,negative
lagilagi kali ganti akun tidak masuk aplikasi reinstall masuk akun tidak forgot password tidak email masuk,neutral
cant even open app,negative
senang banget aplikasi pinjam buku gratis baca mana pakai ipusnas masalah ngebug kesini ngebug,positive
senang banget apl buku online free thankyou ipusnas,positive
good,positive
alami kendala login registrasi hubung ipusnas email keluh langsung atas tidak jam email keluh kirim malam harap alam senang ipusnas moga ipusnas kembang depan salam literasi,neutral
aplikasi tidak akses,neutral
terimakasih ipusnas akses,neutral
terima kasih hatur responnya log aplikasi inimudahn aplikasi stabil baik memberitahu guna aplikasi baharu data,positive
aplikasi suka hang tolong masalah,negative
aplikasi ipusnas giat seharihari aplikasi tidak deteksi bugs harap tulis review tim developer tangan aplikasi terima kasih,neutral
akun keluae buku batas intan layan reng,neutral
sok many bug cant open app always loading screen,neutral
love everything app tolong masalah terlogout susah masuk,negative
appmya bagus crash,positive
sistem pinjam bagusnamun aplikasi banget bugnyadan appnya tidak buka stuck loadingforce closedataupun signal ganti jaringanmulai wifi paket data hotspot tolong masalah aplikasi terkadang appnya fungsi terkadang force close tidak render app banget masalahnyaerror enggak login,negative
days access read books although convenient use still okay today cant open app open login forget password keep saying connection internet connection good collection n epustaka page cant reload also says data found,neutral
error ya,negative
apk nya sih majuin sdm apk enggak nyaman pakai tau tau logout login susah banget stabilin jaring hasil hapus data restart hp install ulang enggak bantu tolong masalah,negative
kadang apknya suka ngebug tibatiba akun kali kali kadang login enggak bisabisa mohon masalah ya buku agam sayang banget suka eror,negative
aplikasi erorr,negative
buka app banget bug ganggu banget baca,negative
apps keep force close,neutral
servernya enggak kayak sampah,negative
bug nya gagal login mulu,negative
suka minjam buku gratis bugnya yolong masalah,positive
bug tidak login tolong masalah,negative
enggak login pas login aplikasi stop rajin baca uji ipusnas,negative
halo aplikasi maintenance loadingnya langsung terima kasih,neutral
mohon masalah ya parah aplikasi ngebug tidak buka force close,negative
bug tolong enggak akses,neutral
ya enggak buka aplikasi butuh banget ngelanjutin baca buku referensi ambil,neutral
bantu kaya baca beli buku tapiiiii otw baca buku eh aplikasi tibatiba nutup coba berkalikali restart hp mohon bantu kak,negative
